timestamp,action,goal,time_delta,correct,voltage,current,power,cumpower
1542209006.6814854,cowboy,cowboy,4.728104829788208,True,5.13,0.38,1.95,136.38
1542209010.5578291,number7,number7,3.8533527851104736,True,5.13,0.38,1.92,143.35
1542209014.0400517,chicken,chicken,3.4613099098205566,True,5.12,0.38,1.93,150.44
1542209017.7263763,mermaid,mermaid,3.6641335487365723,True,5.12,0.37,1.89,157.46
1542209021.4178514,swing,swing,3.669570207595825,True,5.13,0.37,1.87,164.4
1542209025.0996456,salute,salute,3.6580069065093994,True,5.12,0.38,1.93,171.47
1542209028.7863169,mermaid,mermaid,3.6645419597625732,True,5.13,0.38,1.94,178.55
1542209032.4841604,salute,salute,3.672391176223755,True,5.13,0.38,1.94,185.55
1542209035.953057,numbersix,numbersix,3.448024034500122,True,5.12,0.38,1.93,192.64
1542209039.6410058,wipers,wipers,3.6653759479522705,True,5.12,0.38,1.94,199.72
1542209043.3266358,numbersix,numbersix,3.665357828140259,True,5.13,0.38,1.94,206.83
1542209047.0136588,swing,swing,3.6672239303588867,True,5.12,0.38,1.93,213.94
1542209050.701296,sidestep,sidestep,3.665684938430786,True,5.12,0.38,1.94,221.05
1542209054.3864448,numbersix,numbersix,3.6614160537719727,True,5.12,0.38,1.95,228.15
1542209058.0828362,swing,swing,3.675476551055908,True,5.13,0.39,1.99,235.37
1542209062.7822406,salute,salute,4.678483247756958,True,5.13,0.38,1.95,244.55
1542209066.6744967,wipers,wipers,3.8700525760650635,True,5.12,0.38,1.95,251.7
1542209070.1563537,numbersix,numbersix,3.4606685638427734,True,5.13,0.38,1.94,258.86
1542209073.8436522,chicken,chicken,3.6639461517333984,True,5.12,0.38,1.94,265.96
1542209077.5281742,salute,salute,3.6623647212982178,True,5.12,0.38,1.93,273.0
1542209081.2158554,swing,swing,3.670496940612793,True,5.13,0.38,1.94,280.1
1542209084.9009721,mermaid,mermaid,3.659132957458496,True,5.12,0.38,1.94,287.18
1542209088.560052,sidestep,sidestep,3.6342556476593018,True,5.12,0.38,1.93,294.28
1542209092.2105505,turnclap,turnclap,3.626020669937134,True,5.13,0.38,1.94,301.31
1542209096.1659842,cowboy,cowboy,3.9335033893585205,True,5.12,0.38,1.93,308.41
1542209099.648128,wipers,wipers,3.4600231647491455,True,5.12,0.38,1.94,315.52
1542209103.2615097,mermaid,mermaid,3.583495616912842,True,5.13,0.38,1.93,322.63
1542209107.0203397,sidestep,sidestep,3.7376036643981934,True,5.12,0.36,1.82,329.69
1542209112.1406615,turnclap,turnclap,5.097994327545166,True,5.12,0.36,1.83,338.62
1542209115.400789,cowboy,cowboy,3.2396886348724365,True,5.13,0.38,1.93,345.75
1542209120.1303406,number7,number7,4.707561254501343,True,5.12,0.37,1.9,354.75
1542209123.7722445,number7,number7,3.6229701042175293,True,5.13,0.38,1.97,361.75
1542209127.5001278,wipers,wipers,3.7049410343170166,True,5.12,0.37,1.89,368.85
1542209131.2951806,number7,number7,3.7777693271636963,True,5.12,0.38,1.93,375.78
1542209134.8839698,cowboy,cowboy,3.5671775341033936,True,5.12,0.37,1.88,382.77
1542209138.559805,chicken,chicken,3.6548874378204346,True,5.13,0.37,1.89,389.84
1542209142.3487978,turnclap,turnclap,3.774113893508911,True,5.12,0.37,1.89,396.76
1542209146.035782,turnclap,turnclap,3.664137363433838,True,5.12,0.38,1.93,403.69
1542209149.6197643,chicken,chicken,3.560185670852661,True,5.12,0.38,1.93,410.71
1542209153.3066704,sidestep,sidestep,3.6632654666900635,True,5.13,0.38,1.94,417.73
